PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,Class
190.39,166.16,11.68,0.0,8.607999999999999,8.558,0.965,2839.0,20.479,9.263,54.414,58.887,55.746,49.457,81.98200000000001,20.481,1.605,1
190.47,166.19,11.265999999999998,0.0,8.601,8.547,0.922,2837.6,20.479,9.252,54.40600000000001,58.926,55.832,49.484,82.291,20.228,1.584,1
190.46,166.18,11.656,0.0,8.607999999999999,8.543,0.909,2837.6,20.479,9.261,54.457,58.93,55.828,49.51600000000001,82.51299999999998,20.23,1.587,1
190.44,166.23,11.758,0.0,8.604,8.54,0.8590000000000001,2837.8,20.479,9.251,54.332,58.883,55.895,49.535,81.977,20.348,1.594,1
190.46,166.1,11.703,0.0,8.602,8.543,0.865,2837.4,20.479,9.251,54.414,58.89100000000001,55.828,49.527,81.734,20.299,1.588,1
190.47,166.22,11.789,0.0,8.601,8.546,0.954,2839.4,20.479,9.254,54.40600000000001,58.883,55.828,49.512,82.11200000000002,20.241,1.584,1
190.61,166.08,11.594,0.0,8.602,8.55,0.975,2839.8,20.479,9.264,54.426,58.914,55.871,49.527,81.812,20.173,1.5759999999999998,1
190.41,166.16,11.523,0.0,8.599,8.541,1.089,2837.8,20.479,9.256,54.418,58.945,55.887,49.523,81.705,20.42,1.604,1
190.37,166.34,11.508,0.0,8.601,8.545,0.936,2836.4,20.479,9.258,54.418,58.91,55.828,49.496,82.177,20.79,1.62,1
190.41,166.2,11.687,0.0,8.604,8.545,0.8190000000000001,2841.6,20.479,9.25,54.48,58.957,55.832,49.523,81.88,20.773000000000003,1.619,1
190.41,166.19,12.07,0.0,8.609,8.552,0.797,2840.0,20.479,9.259,54.43,58.957,55.902,49.613,81.79,20.34,1.586,1
190.42,165.98,11.656,0.0,8.606,8.548,0.894,2841.8,20.479,9.254,54.496,59.02,55.875,49.613,81.413,20.537,1.607,1
190.54,166.12,11.437,0.0,8.601,8.55,0.836,2839.6,20.479,9.252,54.473,58.996,55.832,49.51600000000001,81.505,20.355,1.59,1
190.42,166.09,11.25,0.0,8.602,8.542,0.8440000000000001,2837.6,20.479,9.259,54.453,58.957,55.91,49.535,81.926,20.584,1.604,1
190.41,166.1,11.484000000000002,0.0,8.597999999999999,8.54,0.8690000000000001,2841.4,20.479,9.246,54.469,58.953,55.914,49.523,81.523,21.117,1.642,1
190.42,166.26,11.953,0.0,8.597000000000001,8.538,0.984,2841.8,20.479,9.238,54.492,58.98,55.902,49.539,81.965,20.613000000000003,1.607,1
190.49,166.21,11.461,0.0,8.592,8.54,0.932,2843.6,20.479,9.267,54.5,58.98,55.91,49.551,81.374,20.495,1.597,1
190.41,166.04,11.305,0.0,8.594,8.538,1.09,2835.6,20.479,9.25,54.496,59.0,55.887,49.527,81.37899999999998,20.486,1.586,1
190.44,166.38,11.867,0.0,8.597000000000001,8.538,0.799,2837.6,20.479,9.25,54.496,59.035,55.91,49.539,81.18,20.423,1.594,1
190.46,166.16,11.711,0.0,8.592,8.543,0.911,2838.4,20.479,9.252,54.508,59.055,55.926,49.617,81.495,20.418,1.591,1
190.46,166.14,11.406,0.0,8.597000000000001,8.545,0.8859999999999999,2845.6,20.479,9.258,54.5,59.074,55.977,49.621,81.277,20.758000000000006,1.622,1
190.41,166.32,11.242,0.0,8.592,8.536,0.861,2841.4,20.479,9.259,54.5,59.051,55.992,49.613,81.678,20.535,1.6030000000000002,1
190.5,166.22,11.648,0.0,8.594,8.535,0.826,2840.4,20.479,9.257,54.484,59.039,55.914,49.727,81.46600000000002,20.861,1.618,1
190.48,166.23,11.469,0.0,8.594,8.538,0.907,2842.4,20.479,9.264,54.5,59.078,55.914,49.687,81.615,20.476,1.592,1
190.47,166.24,11.727,0.0,8.597000000000001,8.538,0.807,2843.0,20.479,9.252,54.508,59.094,55.996,49.687,81.45,20.521,1.602,1
190.41,166.28,11.797,0.0,8.597000000000001,8.542,0.873,2841.8,20.479,9.252,54.598,59.121,55.996,49.684,81.334,20.594,1.606,1
190.61,166.34,11.273,0.0,8.588,8.538,1.064,2843.6,20.479,9.26,54.58600000000001,59.113,55.91,49.672,81.446,20.372,1.5830000000000002,1
190.39,166.36,11.602,0.0,8.589,8.533,0.95,2843.0,20.479,9.256,54.59,59.117,55.996,49.71100000000001,81.342,20.437,1.59,1
190.5,166.18,11.265999999999998,0.0,8.589,8.535,0.895,2843.6,20.479,9.244,54.59,59.129,55.992,49.672,81.345,20.796,1.617,1
190.42,166.23,11.219,0.0,8.588,8.535,0.892,2843.4,20.479,9.263,54.58600000000001,59.129,55.922,49.723,81.60600000000002,20.591,1.6,1
190.31,166.12,11.890999999999998,0.0,8.584,8.527999999999999,0.725,2875.4,20.479,9.252,54.5,59.09,56.004,49.727,76.34100000000002,20.64,1.602,1
190.06,165.85,11.617,0.0,8.597999999999999,8.545,0.873,2875.0,20.479,9.267,54.332,58.957,55.871,49.684,66.926,20.682,1.597,0
189.98,165.38,18.828,1.705,8.592,8.545,1.065,2875.2,20.479,9.258,54.492,58.883,55.859,49.68,78.17699999999998,20.618,1.591,0
189.98,163.79,10.734000000000002,0.0,8.599,8.545,0.765,2875.2,20.479,9.283,54.414,58.898,55.914,49.738,76.065,20.062,1.558,0
189.95,165.82,10.352,0.0,8.597000000000001,8.538,0.8190000000000001,2873.0,20.479,9.28,54.305,58.887,55.883,49.621,98.257,20.66,1.596,0
189.93,165.9,10.789,1.776,8.602,8.54,0.836,2867.4,20.479,9.252,54.33600000000001,58.645,55.828,49.605,96.568,20.553,1.587,0
189.91,163.31,10.719,0.0,8.595,8.547,0.815,2863.8,20.479,9.26,54.58600000000001,58.805,55.828,49.684,76.918,20.485,1.582,0
189.93,165.81,10.648,0.0,8.597000000000001,8.538,0.763,2871.8,20.479,9.251,54.496,58.887,55.922,49.684,75.90899999999998,20.494,1.5830000000000002,0
189.92,160.71,11.078,0.0,8.596,8.535,0.7509999999999999,2867.6,20.479,9.247,54.484,58.875,55.922,49.734,75.723,20.492,1.586,0
189.98,163.64,10.562,0.0,8.592,8.536,0.765,2867.4,20.479,9.254,54.492,58.89100000000001,55.996,49.738,75.251,20.095,1.5659999999999998,0
190.03,163.61,10.773,0.0,8.588,8.53,0.757,2869.6,20.479,9.25,54.496,58.883,55.883,49.684,74.92399999999998,20.533,1.586,0
190.09,165.87,10.594,0.0,8.588,8.536,0.747,2865.4,20.479,9.267,54.426,58.887,55.926,49.746,74.613,20.568,1.5830000000000002,0
190.03,165.49,10.719,0.0,8.594,8.54,0.74,2867.6,20.479,9.261,54.418,58.887,55.875,49.621,74.464,20.443,1.567,0
189.94,166.09,10.734000000000002,0.0,8.599,8.547,0.748,2869.6,20.479,9.26,54.496,58.883,55.832,49.684,74.89,20.42,1.571,0
189.98,162.1,10.758,0.0,8.597000000000001,8.536,0.7509999999999999,2865.4,19.987,9.262,54.43,58.887,55.871,49.684,74.458,20.33,1.565,0
189.99,165.33,10.727,0.0,8.587,8.533,0.738,2865.4,20.479,9.259,54.484,58.887,55.914,49.727,74.875,20.626,1.58,0
190.01,161.48,10.992,0.0,8.597000000000001,8.538,0.74,2867.4,19.967,9.256,54.484,58.887,55.855,49.723,75.005,20.65,1.584,0
190.03,165.56,10.562,0.0,8.593,8.531,0.772,2867.6,20.479,9.254,54.492,58.883,55.863,49.746,74.633,20.111,1.547,0
190.09,165.91,10.859000000000002,0.0,8.592,8.533,0.76,2871.8,20.404,9.274,54.508,58.883,55.754,49.617,74.977,20.227,1.5490000000000002,0
190.07,166.08,10.805,0.0,8.59,8.538,0.7490000000000001,2875.0,20.348,9.256,54.48,58.887,55.883,49.684,74.377,20.477,1.581,0
190.01,161.01,10.664,0.0,8.589,8.536,0.738,2873.6,19.96,9.266,54.473,58.887,55.887,49.684,75.012,20.651,1.5830000000000002,0
190.06,166.03,11.078,0.0,8.587,8.53,0.737,2865.6,20.479,9.268,54.473,58.887,55.914,49.684,74.682,20.59,1.589,1
190.07,165.88,10.609000000000002,0.0,8.585,8.53,0.747,2870.4,20.479,9.254,54.418,58.887,55.91,49.672,74.985,20.602,1.5930000000000002,1
190.47,164.29,10.844,0.0,8.593,8.531,0.746,2861.6,20.479,9.261,54.492,58.887,55.855,49.684,74.898,20.673,1.594,1
190.06,165.88,10.703,0.0,8.587,8.53,0.7340000000000001,2863.8,20.479,9.254,54.492,58.887,55.832,49.684,74.742,20.465,1.581,1
190.01,165.79,10.562,0.0,8.592,8.535,0.75,2865.6,19.981,9.267,54.5,58.883,55.871,49.68,74.616,20.568,1.582,1
190.01,165.59,10.828,0.0,8.594,8.527999999999999,0.7559999999999999,2863.4,20.176,9.26,54.418,58.887,55.83600000000001,49.617,74.773,20.715,1.595,1
189.98,165.44,10.734000000000002,0.0,8.593,8.537,0.758,2863.6,19.961,9.252,54.473,58.89100000000001,55.83600000000001,49.687,74.914,20.871,1.61,1
189.98,165.75,10.453,0.0,8.59,8.53,0.7490000000000001,2862.6,20.479,9.278,54.574,58.902,55.828,49.687,74.745,20.403,1.581,1
189.93,165.95,10.539,0.0,8.587,8.527999999999999,0.74,2861.4,20.479,9.269,54.484,58.89100000000001,55.863,49.684,74.794,20.429,1.571,1
189.94,166.02,10.734000000000002,0.0,8.592,8.536,0.723,2863.4,19.998,9.252,54.492,58.91,55.91,49.684,75.207,20.509,1.586,1
190.07,165.72,11.031,0.0,8.583,8.527999999999999,0.7490000000000001,2863.4,20.479,9.267,54.508,58.926,55.883,49.762,74.655,20.375,1.57,1
189.98,164.06,10.953,0.0,8.584,8.533,0.7609999999999999,2867.6,20.479,9.258,54.512,58.887,55.883,49.727,74.486,20.602,1.564,1
189.96,165.66,10.648,0.0,8.592,8.533,0.747,2865.4,20.479,9.258,54.508,58.91,55.875,49.68,74.608,20.694000000000006,1.581,1
189.95,165.84,10.867,0.0,8.589,8.533,0.759,2865.6,20.479,9.259,54.574,58.953,55.895,49.687,74.447,20.697,1.586,1
189.95,165.92,10.727,0.0,8.58,8.526,0.757,2867.4,20.479,9.263,54.52,58.953,55.965,49.71100000000001,75.01,20.687,1.589,1
189.94,165.63,10.727,0.0,8.585,8.521,0.754,2863.4,20.479,9.256,54.59,58.969,55.922,49.684,74.538,20.801,1.595,1
189.99,165.92,11.023,0.795,8.576,8.521,0.8690000000000001,2865.6,20.479,9.256,54.492,58.883,55.926,49.734,67.604,20.333,1.5719999999999998,1
189.91,165.15,11.187,4.422,8.572000000000001,8.521,0.878,2857.4,20.479,9.247,54.65600000000001,58.93,56.012,49.832,77.944,20.08,1.5619999999999998,1
189.92,165.64,10.695,0.123,8.581,8.521,0.772,2857.8,20.479,9.248,54.664,58.973,56.129,49.926,75.57,20.177,1.567,1
189.96,164.57,10.515999999999998,0.0,8.576,8.514,0.743,2861.4,20.479,9.247,54.664,59.055,56.08600000000001,49.754,75.128,20.501,1.588,1
190.07,164.84,10.977,0.0,8.568,8.521,0.7490000000000001,2857.6,20.479,9.257,54.652,59.094,56.078,49.762,76.585,20.555,1.585,1
190.19,163.19,10.672,0.0,8.561,8.508,0.746,2849.6,20.479,9.241,54.65600000000001,59.105,56.09,49.844,76.699,20.563,1.584,0
190.04,161.89,10.695,0.0,8.573,8.512,0.746,2848.6,20.479,9.249,54.65600000000001,59.129,56.008,49.762,77.632,20.368,1.5730000000000002,0
190.13,164.61,10.672,0.0,8.566,8.511000000000001,0.767,2849.6,20.479,9.246,54.65600000000001,59.133,56.15600000000001,49.844,77.084,20.638,1.594,0
190.15,166.16,10.484000000000002,0.0,8.566,8.509,0.75,2853.4,20.479,9.249,54.65600000000001,59.117,56.133,49.832,76.67699999999998,20.599,1.592,0
190.17,162.38,10.664,0.0,8.568999999999999,8.514,0.752,2853.4,20.479,9.239,54.65600000000001,59.14100000000001,56.102,49.754,76.874,20.567,1.59,0
190.15,165.46,10.812,0.0,8.568999999999999,8.526,0.772,2853.4,20.479,9.237,54.652,59.129,56.102,49.844,76.671,20.501,1.589,0
190.15,161.64,10.719,0.0,8.581,8.536,0.76,2855.4,20.479,9.248,54.684,59.133,56.098,49.76600000000001,76.211,20.494,1.588,0
190.17,163.84,10.719,0.0,8.584,8.531,0.75,2857.6,20.479,9.252,54.672,59.129,56.008,49.762,76.635,20.437,1.57,0
190.06,160.91,10.789,0.0,8.571,8.521,0.742,2855.4,20.479,9.24,54.668,59.14100000000001,56.098,49.76600000000001,76.727,20.78,1.61,0
190.07,165.66,10.781,0.0,8.571,8.517000000000001,0.731,2855.4,20.479,9.25,54.672,59.133,56.08600000000001,49.754,76.758,20.546,1.587,0
190.13,164.2,10.695,0.0,8.578,8.517999999999999,0.738,2852.6,20.322,9.261,54.664,59.129,56.012,49.76600000000001,76.525,20.528,1.584,0
190.09,166.14,11.265999999999998,0.0,8.573,8.523,0.7609999999999999,2853.4,20.294,9.259,54.672,59.105,55.949,49.754,77.02199999999998,20.439,1.568,0
190.12,165.54,10.640999999999998,0.0,8.568999999999999,8.512,0.753,2851.6,20.178,9.248,54.664,59.117,56.09,49.76600000000001,76.758,20.53,1.586,0
190.09,164.86,10.555,0.0,8.583,8.523,0.75,2849.8,20.294,9.243,54.668,59.129,56.09,49.832,76.617,20.334,1.5759999999999998,0
190.34,165.69,10.883,0.0,8.575,8.516,0.735,2849.6,20.479,9.266,54.668,59.117,55.93,49.754,76.79899999999998,20.717,1.601,0
190.2,165.19,11.078,0.0,8.573,8.517000000000001,0.762,2853.4,20.479,9.258,54.668,59.105,56.09,49.754,76.941,20.806,1.609,0
190.19,160.93,11.265999999999998,0.0,8.578,8.524,0.7559999999999999,2853.8,20.026,9.262,54.664,59.117,56.098,49.75,76.632,20.694000000000006,1.606,0
190.18,166.34,11.0,0.0,8.575,8.521,0.755,2861.8,20.167,9.246,54.672,59.078,56.08600000000001,49.762,76.631,20.694000000000006,1.602,0
190.2,165.18,11.023,2.468,8.575,8.517000000000001,0.7440000000000001,2853.8,20.231,9.247,54.68,59.121,56.078,49.773,76.608,20.666,1.592,0
190.15,165.71,11.117,1.403,8.576,8.517000000000001,0.75,2851.4,20.479,9.245,54.65600000000001,59.08600000000001,56.004,49.762,76.54,20.541,1.586,0
190.26,166.09,11.109000000000002,0.0,8.576,8.524,0.754,2850.8,20.378,9.259,54.664,59.074,56.08600000000001,49.762,76.753,20.523000000000003,1.586,1
190.18,165.93,10.664,0.0,8.576,8.527999999999999,0.755,2849.8,20.479,9.254,54.672,59.105,55.926,49.707,76.788,20.594,1.577,1
190.16,165.98,10.75,0.0,8.576,8.525,0.753,2853.0,20.479,9.24,54.664,59.129,55.93,49.723,77.095,20.626,1.587,1
190.17,165.95,10.5,0.0,8.577,8.523,0.7440000000000001,2849.4,20.479,9.261,54.59,59.121,56.102,49.754,76.845,20.818,1.609,1
190.2,165.83,10.812,0.0,8.577,8.521,0.754,2853.2,20.479,9.263,54.664,59.113,56.078,49.762,77.391,20.397,1.582,1
190.19,165.88,10.836,0.0,8.587,8.519,0.768,2852.6,20.479,9.252,54.65600000000001,59.117,56.008,49.762,76.887,20.476,1.577,1
190.28,165.84,10.758,0.0,8.574,8.519,0.743,2853.0,20.479,9.254,54.664,59.133,55.926,49.76600000000001,76.65,20.316,1.564,1
190.19,166.03,10.734000000000002,0.0,8.58,8.526,0.7490000000000001,2851.8,20.012,9.26,54.65600000000001,59.145,56.012,49.76600000000001,76.719,20.418,1.564,1
190.2,165.95,10.508,0.0,8.571,8.514,0.7559999999999999,2853.4,20.479,9.268,54.664,59.121,56.08600000000001,49.777,76.42699999999998,20.45,1.579,1
190.12,165.98,10.859000000000002,0.0,8.575,8.517000000000001,0.742,2853.6,20.479,9.251,54.664,59.14100000000001,56.08600000000001,49.762,77.04,20.822,1.598,1
190.23,165.85,10.734000000000002,0.0,8.571,8.516,0.755,2851.4,20.479,9.25,54.664,59.14100000000001,56.008,49.71100000000001,76.895,20.74,1.586,1
190.13,165.88,10.648,0.0,8.568999999999999,8.519,0.736,2855.4,20.479,9.245,54.65600000000001,59.14100000000001,56.09,49.844,76.757,20.483,1.584,1
190.15,166.02,10.812,2.258,8.566,8.512,0.7340000000000001,2853.6,20.479,9.243,54.664,59.14100000000001,56.012,49.76600000000001,76.911,20.45,1.564,1
190.13,165.93,10.609000000000002,0.0,8.559,8.505,0.7340000000000001,2853.6,20.479,9.247,54.668,59.133,56.02,49.84,76.815,20.393,1.5630000000000002,1
190.18,165.74,11.031,0.0,8.566,8.509,0.7390000000000001,2851.4,20.479,9.256,54.664,59.145,56.008,49.762,76.757,20.638,1.58,1
190.17,165.77,11.023,0.0,8.571,8.517000000000001,0.7240000000000001,2851.6,20.479,9.251,54.664,59.145,56.078,49.76600000000001,76.954,20.617,1.5719999999999998,1
190.16,165.98,10.625,0.0,8.568999999999999,8.514,0.7390000000000001,2851.8,20.479,9.261,54.664,59.148,56.004,49.754,76.62899999999998,20.805,1.592,1
190.15,165.98,10.867,0.0,8.581,8.517000000000001,0.753,2855.4,20.479,9.249,54.65600000000001,59.148,56.008,49.76600000000001,77.235,20.62,1.5830000000000002,1
190.18,165.73,10.695,0.0,8.568,8.514,0.826,2853.6,20.479,9.258,54.664,59.145,56.09,49.844,76.732,20.604,1.581,1
190.18,165.95,10.727,0.0,8.566,8.507,0.7909999999999999,2851.8,20.479,9.233,54.65600000000001,59.148,56.09,49.707,76.768,21.236,1.635,1
190.63,166.16,10.734000000000002,1.013,8.575,8.514,0.992,2847.4,20.479,9.249,54.65600000000001,59.176,56.09,49.926,80.748,20.525,1.577,1
190.57,166.44,10.890999999999998,1.011,8.573,8.52,0.866,2843.4,20.479,9.234,54.734,59.23,56.117,49.844,80.962,20.748,1.596,0
190.56,166.19,11.117,2.165,8.561,8.504,0.955,2838.4,20.479,9.237,54.828,59.297,56.09,49.754,80.961,20.685,1.587,0
190.55,165.25,11.102,0.0,8.552,8.507,0.957,2838.6,20.479,9.249,54.828,59.309,56.113,49.844,81.22,20.877,1.607,0
190.57,164.81,10.672,0.0,8.561,8.505,0.818,2841.6,20.479,9.231,54.918,59.402,56.16,49.918,81.053,20.65,1.596,0
190.59,166.01,10.515999999999998,0.0,8.561,8.51,1.036,2839.4,20.479,9.226,54.91,59.39100000000001,56.254,49.922,80.972,20.877,1.6030000000000002,0
190.52,166.06,10.477,0.0,8.55,8.497,0.932,2837.6,20.479,9.223,54.988,59.39100000000001,56.246,49.926,80.569,20.786,1.587,0
190.44,166.24,10.883,0.0,8.558,8.506,0.957,2841.4,20.479,9.21,55.004,59.441,56.344,49.926,80.874,21.313,1.6369999999999998,0
190.42,165.93,10.890999999999998,0.0,8.55,8.494,1.097,2833.4,20.479,9.221,55.082,59.496,56.34,50.004,81.06,20.934,1.608,0
190.42,166.36,10.836,0.0,8.549,8.496,1.058,2838.4,20.479,9.218,55.004,59.496,56.422,49.965,80.78,21.323,1.649,0
190.46,166.21,11.219,0.0,8.551,8.488999999999999,0.933,2843.8,20.479,9.231,55.09,59.57,56.367,50.023,80.649,21.022,1.618,0
190.44,166.12,10.812,0.0,8.542,8.484,0.87,2842.4,20.419,9.22,55.09,59.578,56.43,50.094,80.672,20.849,1.611,0
190.56,166.34,10.703,0.0,8.556000000000001,8.502,0.8340000000000001,2840.4,20.458,9.209,55.082,59.594,56.43,50.137,80.507,20.899,1.607,0
190.44,166.06,10.625,0.0,8.545,8.49,1.146,2835.6,20.479,9.209,55.15600000000001,59.66,56.504,50.121,80.88600000000002,21.011,1.626,0
190.44,165.96,10.781,0.0,8.559,8.499,0.988,2838.4,20.479,9.206,55.16,59.664,56.535,50.137,80.743,20.857,1.616,0
190.46,166.1,10.789,0.0,8.542,8.493,0.8809999999999999,2837.4,20.283,9.205,55.094,59.648,56.578,50.16,80.834,21.12,1.633,0
190.41,166.34,11.273,0.0,8.554,8.504,0.872,2835.6,20.298,9.208,55.254,59.66,56.52,50.176,80.632,20.954,1.614,0
190.52,166.2,10.477,0.0,8.547,8.488999999999999,0.959,2837.6,20.479,9.206,55.258,59.672,56.58600000000001,50.168,81.17399999999998,21.114,1.636,0
190.44,166.1,10.859000000000002,0.0,8.554,8.494,0.942,2833.6,20.454,9.203,55.258,59.676,56.58600000000001,50.121,81.124,21.18,1.632,0
190.42,165.93,10.640999999999998,0.0,8.543,8.491,0.851,2832.6,20.293,9.205,55.258,59.71100000000001,56.605,50.176,80.582,20.95,1.609,0
190.38,166.37,10.594,7.715,8.542,8.484,0.964,2835.6,20.474,9.184,55.316,59.738,56.602,50.234,80.884,20.891,1.606,0
190.39,166.23,11.008,1.22,8.536,8.484,1.005,2831.4,20.479,9.196,55.33600000000001,59.746,56.602,50.254,80.779,20.903,1.604,1
190.41,166.32,11.172,0.0,8.533,8.479,0.87,2831.4,20.479,9.205,55.39100000000001,59.793,56.68,50.176,80.771,21.088,1.6269999999999998,1
190.49,166.26,11.172,0.0,8.547,8.486,0.882,2835.8,20.173,9.192,55.344,59.78100000000001,56.668,50.133,80.446,21.26,1.649,1
190.42,166.27,10.773,0.0,8.542,8.486,0.92,2835.4,20.283,9.201,55.348,59.793,56.691,50.254,80.505,21.101,1.632,1
190.46,166.39,10.898,0.0,8.545,8.491,1.003,2835.6,20.479,9.2,55.348,59.809,56.762,50.254,80.612,20.963,1.628,1
190.38,165.98,10.812,0.0,8.541,8.488,0.932,2835.4,20.388,9.194,55.344,59.82,56.695,50.187,80.685,21.045,1.632,1
190.48,166.1,10.805,0.0,8.547,8.498,1.01,2837.4,20.231,9.2,55.348,59.82,56.691,50.344,80.425,21.369,1.666,1
190.56,166.28,10.898,0.0,8.542,8.494,1.031,2839.4,20.479,9.218,55.258,59.793,56.691,50.398,80.597,21.184,1.654,1
190.56,166.06,10.75,0.0,8.544,8.491,0.879,2841.4,20.479,9.211,55.297,59.801,56.602,50.512,80.367,20.131,1.579,1
190.52,166.16,11.102,0.0,8.552,8.494,0.947,2837.4,20.479,9.212,55.332,59.797,56.605,50.387,80.957,20.763,1.632,1
190.56,165.92,11.0,1.005,8.557,8.502,0.997,2839.4,20.479,9.212,55.133,59.73,56.602,50.098,80.995,20.818,1.641,1
190.41,166.34,10.859000000000002,0.0,8.549,8.498,0.934,2841.8,20.479,9.209,55.145,59.715,56.602,50.004,80.829,20.942,1.655,1
190.5,166.32,10.805,0.0,8.557,8.502,0.871,2832.6,20.479,9.217,55.078,59.676,56.51600000000001,50.0,80.652,21.234,1.681,1
190.46,166.2,10.859000000000002,0.0,8.559,8.506,0.883,2834.2,20.479,9.209,55.082,59.672,56.437,49.926,80.852,20.845,1.646,1
190.5,166.11,11.242,0.0,8.561,8.508,0.942,2838.4,20.479,9.221,55.082,59.664,56.51600000000001,49.84,80.752,21.295,1.689,1
190.42,166.22,10.977,0.0,8.561,8.502,0.961,2837.4,20.479,9.213,54.988,59.633,56.437,49.918,80.57600000000002,21.116,1.666,1
190.46,166.11,11.195,2.197,8.556000000000001,8.502,1.067,2839.8,20.479,9.223,54.992,59.633,56.43,49.926,80.873,20.947,1.653,1
190.41,166.11,11.078,1.802,8.576,8.527999999999999,0.968,2841.6,20.479,9.229,54.988,59.566,56.348,49.762,80.531,21.322,1.6780000000000002,1
190.42,166.21,11.031,0.0,8.573,8.515,0.945,2839.4,20.479,9.229,54.91,59.57,56.359,49.754,80.57300000000002,21.151,1.671,1
190.47,165.96,10.594,0.0,8.567,8.503,0.858,2839.6,20.479,9.237,54.90600000000001,59.508,56.348,49.719,80.743,21.353,1.683,1
190.48,166.1,11.078,4.12,8.573,8.517000000000001,1.081,2854.0,20.479,9.234,54.832,59.414,56.273,49.852,80.76100000000002,21.065,1.656,1
190.5,166.23,10.977,0.0,8.58,8.521,0.79,2851.8,20.479,9.244,54.828,59.402,56.25,49.684,81.158,20.738000000000003,1.633,1
190.49,166.3,11.078,6.306,8.58,8.52,0.945,2843.0,20.479,9.248,54.855,59.418,56.254,49.621,80.868,21.276,1.681,1
190.46,166.3,11.102,6.815,8.564,8.512,0.893,2843.4,20.479,9.244,54.746,59.375,56.16,49.762,80.87899999999998,21.188,1.669,1
190.47,166.3,11.156,4.063,8.573,8.524,1.086,2846.6,20.479,9.244,54.668,59.309,56.129,49.684,80.949,21.024,1.648,1
190.48,166.29,11.219,3.27,8.583,8.527999999999999,0.7909999999999999,2843.6,20.479,9.243,54.664,59.297,56.16,49.719,80.979,21.311,1.6669999999999998,1
190.5,166.3,11.305,4.141,8.578,8.519,0.89,2844.0,20.479,9.244,54.668,59.23,56.129,49.617,81.358,21.016,1.6469999999999998,1
190.47,166.39,10.812,3.3,8.583,8.524,0.875,2843.8,20.479,9.245,54.684,59.26600000000001,56.113,49.551,81.24600000000002,21.178,1.658,1
190.68,166.24,10.914,0.121,8.577,8.517000000000001,1.037,2840.4,20.479,9.25,54.645,59.23,56.078,49.613,81.222,21.075,1.65,1
190.56,166.3,11.195,7.734,8.568999999999999,8.517000000000001,0.805,2841.4,20.479,9.236,54.65600000000001,59.227,56.09,49.46100000000001,80.79899999999998,21.483,1.682,1
190.36,165.91,11.242,0.0,8.582,8.531,0.853,2873.6,20.479,9.241,54.492,59.145,56.08600000000001,49.617,94.728,21.243,1.662,1
189.88,165.81,10.992,8.783999999999999,8.601,8.538,0.7979999999999999,2872.4,20.479,9.254,54.578,58.969,55.914,49.449,77.07,20.901,1.63,0
190.03,165.88,10.625,5.499,8.587,8.527999999999999,0.8420000000000001,2869.6,20.479,9.25,54.34,58.902,55.922,49.613,94.164,21.127,1.651,0
189.93,165.81,10.586,8.791,8.595,8.542,0.848,2871.6,20.479,9.251,54.418,58.562,55.914,49.602,94.549,20.718000000000004,1.621,0
189.91,165.82,10.922,8.77,8.577,8.523,0.835,2871.6,20.479,9.246,54.465,58.477,55.969,49.617,94.333,20.778,1.622,0
189.92,165.83,10.945,8.77,8.568999999999999,8.514,0.852,2863.4,20.479,9.244,54.48,58.465,56.08600000000001,49.668,94.921,20.845,1.634,0
189.92,165.87,11.086,8.771,8.576,8.517000000000001,0.879,2861.4,20.479,9.247,54.59,58.402,56.168,49.852,93.772,20.466,1.606,0
189.87,165.56,10.992,8.767999999999999,8.566,8.51,0.826,2867.4,20.479,9.233,54.855,58.844,56.172,49.855,77.22800000000002,20.471,1.6130000000000002,0
189.92,165.82,11.352,8.763,8.564,8.502,0.852,2866.6,20.479,9.227,54.574,58.82,56.328,49.859,95.129,20.531,1.616,0
