PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,CoolerCondition,ValveCondition,PumpLeakage,HydraulicAccumulator,Stable
190.41,166.31,11.710999999999999,0.0,8.626,8.573,0.8859999999999999,2843.4,20.479,9.273,54.16,58.652,55.652,49.375,81.568,20.165,1.59,3,100,0,130,1
190.41,165.8,11.398,0.0,8.626,8.566,0.934,2847.0,20.479,9.267000000000001,54.172,58.687,55.59,49.383,81.726,19.934,1.564,3,100,0,130,1
190.44,166.23,11.547,0.0,8.629,8.567,1.0070000000000001,2849.0,20.479,9.274,54.254,58.707,55.586000000000006,49.288999999999994,81.896,20.152,1.587,3,100,0,130,1
190.52,166.34,11.375,0.0,8.632,8.571,0.9420000000000001,2841.8,20.479,9.266,54.113,58.68,55.641000000000005,49.367,81.842,20.133,1.581,3,100,0,130,1
190.41,166.34,11.460999999999999,0.0,8.627,8.567,0.868,2840.6,20.479,9.276,54.172,58.695,55.707,49.375,81.991,20.313,1.6,3,100,0,130,1
190.41,166.06,11.742,0.0,8.627,8.564,0.972,2847.6,20.479,9.269,54.27,58.781000000000006,55.633,49.375,81.45100000000001,20.288,1.607,3,100,0,130,1
190.38,165.93,11.515999999999998,0.0,8.621,8.56,0.8590000000000001,2847.4,20.479,9.272,54.152,58.699,55.641000000000005,49.449,81.845,20.272000000000002,1.5930000000000002,3,100,0,130,1
190.5,166.08,11.578,0.0,8.627,8.568,0.872,2839.6,20.479,9.273,54.242,58.762,55.645,49.383,81.58800000000001,20.343,1.5959999999999999,3,100,0,130,1
190.48,166.27,11.062000000000001,0.0,8.621,8.561,0.868,2845.6,20.479,9.277000000000001,54.254,58.781000000000006,55.652,49.288999999999994,81.557,20.447,1.6019999999999999,3,100,0,130,1
190.39,165.95,11.578,0.0,8.62,8.562000000000001,1.032,2839.6,20.479,9.272,54.238,58.738,55.707,49.288999999999994,81.78399999999999,20.546999999999997,1.611,3,100,0,130,1
190.44,166.34,11.405999999999999,0.0,8.62,8.564,0.8590000000000001,2841.8,20.479,9.287,54.242,58.793,55.687,49.375,81.88600000000001,20.397000000000002,1.598,3,100,0,130,1
190.44,166.01,11.023,0.0,8.621,8.559,0.9690000000000001,2839.4,20.479,9.266,54.242,58.788999999999994,55.656000000000006,49.449,82.00200000000001,20.511999999999997,1.611,3,100,0,130,1
190.41,166.19,11.539000000000001,0.0,8.615,8.559,0.915,2845.0,20.479,9.267000000000001,54.266000000000005,58.781000000000006,55.707,49.457,82.22,20.175,1.588,3,100,0,130,1
190.49,166.09,11.414000000000001,0.0,8.613999999999999,8.558,0.899,2843.8,20.479,9.272,54.266000000000005,58.781000000000006,55.687,49.375,82.02600000000001,20.414,1.601,3,100,0,130,1
190.52,166.16,11.844000000000001,0.0,8.616,8.559,1.063,2842.2,20.479,9.285,54.258,58.805,55.727,49.367,81.964,20.609,1.62,3,100,0,130,1
190.41,166.24,11.765999999999998,0.0,8.618,8.561,0.9,2845.0,20.479,9.283,54.254,58.793,55.727,49.441,81.775,20.363,1.59,3,100,0,130,1
190.8,165.93,11.655999999999999,0.0,8.616,8.561,1.024,2845.2,20.479,9.271,54.258,58.793,55.707,49.367,82.00299999999999,20.371,1.595,3,100,0,130,1
190.42,166.37,11.625,0.539,8.615,8.561,0.8220000000000001,2843.2,20.479,9.276,54.32,58.863,55.727,49.445,82.23899999999999,20.538,1.619,3,100,0,130,1
190.44,166.19,11.265999999999998,0.0,8.616,8.559,0.922,2845.0,20.479,9.283,54.336000000000006,58.871,55.656000000000006,49.434,82.416,20.371,1.59,3,100,0,130,1
190.41,166.03,11.280999999999999,0.0,8.611,8.555,1.051,2847.2,20.479,9.264,54.34,58.858999999999995,55.699,49.5,82.105,20.552,1.614,3,100,0,130,1
190.47,166.12,11.375,0.0,8.618,8.555,0.883,2845.6,20.479,9.262,54.336000000000006,58.871,55.75,49.483999999999995,81.903,20.340999999999998,1.594,3,100,0,130,1
190.46,166.41,11.305,0.0,8.607999999999999,8.548,0.887,2843.0,20.479,9.267000000000001,54.266000000000005,58.871,55.746,49.445,82.214,20.453,1.61,3,100,0,130,1
190.44,166.13,11.602,0.0,8.616,8.554,0.8809999999999999,2839.4,20.479,9.27,54.258,58.883,55.75,49.496,81.93799999999999,20.070999999999998,1.5730000000000002,3,100,0,130,1
190.41,166.4,11.633,0.0,8.613,8.552999999999999,0.976,2843.8,20.479,9.276,54.266000000000005,58.875,55.738,49.516000000000005,81.958,20.041,1.567,3,100,0,130,1
190.46,166.27,11.602,0.0,8.613,8.552999999999999,0.97,2845.6,20.479,9.29,54.336000000000006,58.887,55.828,49.488,82.184,20.340999999999998,1.591,3,100,0,130,1
190.46,166.2,11.297,0.0,8.607999999999999,8.55,0.9229999999999999,2851.0,20.479,9.264,54.324,58.875,55.832,49.488,81.976,20.680999999999997,1.6219999999999999,3,100,0,130,1
190.39,166.16,11.68,0.0,8.607999999999999,8.558,0.965,2839.0,20.479,9.263,54.413999999999994,58.887,55.746,49.457,81.98200000000001,20.480999999999998,1.605,3,100,0,130,1
190.47,166.19,11.265999999999998,0.0,8.601,8.547,0.922,2837.6,20.479,9.252,54.406000000000006,58.926,55.832,49.483999999999995,82.291,20.227999999999998,1.584,3,100,0,130,1
190.46,166.18,11.655999999999999,0.0,8.607999999999999,8.543,0.909,2837.6,20.479,9.261000000000001,54.457,58.93,55.828,49.516000000000005,82.51299999999999,20.23,1.587,3,100,0,130,1
190.44,166.23,11.758,0.0,8.604,8.54,0.8590000000000001,2837.8,20.479,9.251,54.332,58.883,55.895,49.535,81.977,20.348,1.594,3,100,0,130,1
190.46,166.1,11.703,0.0,8.602,8.543,0.865,2837.4,20.479,9.251,54.413999999999994,58.891000000000005,55.828,49.527,81.734,20.299,1.588,3,100,0,130,1
190.47,166.22,11.789000000000001,0.0,8.601,8.546,0.9540000000000001,2839.4,20.479,9.254,54.406000000000006,58.883,55.828,49.512,82.11200000000001,20.241,1.584,3,100,0,130,1
190.61,166.08,11.594000000000001,0.0,8.602,8.55,0.975,2839.8,20.479,9.264,54.426,58.913999999999994,55.871,49.527,81.812,20.173,1.5759999999999998,3,100,0,130,1
190.41,166.16,11.523,0.0,8.599,8.541,1.089,2837.8,20.479,9.256,54.418,58.945,55.887,49.523,81.705,20.42,1.604,3,100,0,130,1
190.37,166.34,11.508,0.0,8.601,8.545,0.9359999999999999,2836.4,20.479,9.258,54.418,58.91,55.828,49.496,82.177,20.79,1.62,3,100,0,130,1
190.41,166.2,11.687000000000001,0.0,8.604,8.545,0.8190000000000001,2841.6,20.479,9.25,54.48,58.957,55.832,49.523,81.88,20.773000000000003,1.619,3,100,0,130,1
190.41,166.19,12.07,0.0,8.609,8.552,0.797,2840.0,20.479,9.259,54.43,58.957,55.902,49.613,81.79,20.34,1.5859999999999999,3,100,0,130,1
190.42,165.98,11.655999999999999,0.0,8.606,8.548,0.894,2841.8,20.479,9.254,54.496,59.02,55.875,49.613,81.413,20.537,1.607,3,100,0,130,1
190.54,166.12,11.437000000000001,0.0,8.601,8.55,0.836,2839.6,20.479,9.252,54.473,58.996,55.832,49.516000000000005,81.505,20.355,1.59,3,100,0,130,1
190.42,166.09,11.25,0.0,8.602,8.542,0.8440000000000001,2837.6,20.479,9.259,54.453,58.957,55.91,49.535,81.926,20.584,1.604,3,100,0,130,1
190.41,166.1,11.484000000000002,0.0,8.597999999999999,8.54,0.8690000000000001,2841.4,20.479,9.246,54.468999999999994,58.953,55.913999999999994,49.523,81.523,21.116999999999997,1.642,3,100,0,130,1
190.42,166.26,11.953,0.0,8.597000000000001,8.538,0.9840000000000001,2841.8,20.479,9.238,54.492,58.98,55.902,49.538999999999994,81.965,20.613000000000003,1.607,3,100,0,130,1
190.49,166.21,11.460999999999999,0.0,8.592,8.54,0.932,2843.6,20.479,9.267000000000001,54.5,58.98,55.91,49.551,81.374,20.495,1.597,3,100,0,130,1
190.41,166.04,11.305,0.0,8.594,8.538,1.09,2835.6,20.479,9.25,54.496,59.0,55.887,49.527,81.37899999999999,20.486,1.5859999999999999,3,100,0,130,1
190.44,166.38,11.867,0.0,8.597000000000001,8.538,0.799,2837.6,20.479,9.25,54.496,59.035,55.91,49.538999999999994,81.18,20.423,1.594,3,100,0,130,1
190.46,166.16,11.710999999999999,0.0,8.592,8.543,0.9109999999999999,2838.4,20.479,9.252,54.508,59.055,55.926,49.617,81.495,20.418,1.591,3,100,0,130,1
190.46,166.14,11.405999999999999,0.0,8.597000000000001,8.545,0.8859999999999999,2845.6,20.479,9.258,54.5,59.074,55.977,49.621,81.277,20.758000000000003,1.6219999999999999,3,100,0,130,1
190.41,166.32,11.242,0.0,8.592,8.536,0.861,2841.4,20.479,9.259,54.5,59.051,55.992,49.613,81.678,20.535,1.6030000000000002,3,100,0,130,1
190.5,166.22,11.648,0.0,8.594,8.535,0.826,2840.4,20.479,9.257,54.483999999999995,59.038999999999994,55.913999999999994,49.727,81.46600000000001,20.861,1.618,3,100,0,130,1
190.48,166.23,11.469000000000001,0.0,8.594,8.538,0.907,2842.4,20.479,9.264,54.5,59.078,55.913999999999994,49.687,81.615,20.476,1.5919999999999999,3,100,0,130,1
190.47,166.24,11.727,0.0,8.597000000000001,8.538,0.807,2843.0,20.479,9.252,54.508,59.093999999999994,55.996,49.687,81.45,20.521,1.6019999999999999,3,100,0,130,1
190.41,166.28,11.797,0.0,8.597000000000001,8.542,0.873,2841.8,20.479,9.252,54.598,59.121,55.996,49.684,81.334,20.594,1.6059999999999999,3,100,0,130,1
190.61,166.34,11.273,0.0,8.588,8.538,1.064,2843.6,20.479,9.26,54.586000000000006,59.113,55.91,49.672,81.446,20.372,1.5830000000000002,3,100,0,130,1
190.39,166.36,11.602,0.0,8.589,8.533,0.95,2843.0,20.479,9.256,54.59,59.117,55.996,49.711000000000006,81.342,20.437,1.59,3,100,0,130,1
190.5,166.18,11.265999999999998,0.0,8.589,8.535,0.895,2843.6,20.479,9.244,54.59,59.129,55.992,49.672,81.345,20.796,1.617,3,100,0,130,1
190.42,166.23,11.219000000000001,0.0,8.588,8.535,0.892,2843.4,20.479,9.263,54.586000000000006,59.129,55.922,49.723,81.60600000000001,20.590999999999998,1.6,3,100,0,130,1
190.31,166.12,11.890999999999998,0.0,8.584,8.527999999999999,0.725,2875.4,20.479,9.252,54.5,59.09,56.004,49.727,76.34100000000001,20.64,1.6019999999999999,3,100,2,130,1
190.06,165.85,11.617,0.0,8.597999999999999,8.545,0.873,2875.0,20.479,9.267000000000001,54.332,58.957,55.871,49.684,66.926,20.682,1.597,3,73,2,130,0
189.98,165.38,18.828,1.705,8.592,8.545,1.065,2875.2,20.479,9.258,54.492,58.883,55.858999999999995,49.68,78.17699999999999,20.618000000000002,1.591,3,73,2,130,0
189.98,163.79,10.734000000000002,0.0,8.599,8.545,0.765,2875.2,20.479,9.283,54.413999999999994,58.898,55.913999999999994,49.738,76.065,20.062,1.558,3,73,2,130,0
189.95,165.82,10.352,0.0,8.597000000000001,8.538,0.8190000000000001,2873.0,20.479,9.28,54.305,58.887,55.883,49.621,98.257,20.66,1.5959999999999999,3,73,2,130,0
189.93,165.9,10.789000000000001,1.776,8.602,8.54,0.836,2867.4,20.479,9.252,54.336000000000006,58.645,55.828,49.605,96.568,20.553,1.587,3,73,2,130,0
189.91,163.31,10.719000000000001,0.0,8.595,8.547,0.815,2863.8,20.479,9.26,54.586000000000006,58.805,55.828,49.684,76.918,20.485,1.5819999999999999,3,73,2,130,0
189.93,165.81,10.648,0.0,8.597000000000001,8.538,0.763,2871.8,20.479,9.251,54.496,58.887,55.922,49.684,75.90899999999999,20.494,1.5830000000000002,3,73,2,130,0
189.92,160.71,11.078,0.0,8.596,8.535,0.7509999999999999,2867.6,20.479,9.247,54.483999999999995,58.875,55.922,49.733999999999995,75.723,20.491999999999997,1.5859999999999999,3,73,2,130,0
189.98,163.64,10.562000000000001,0.0,8.592,8.536,0.765,2867.4,20.479,9.254,54.492,58.891000000000005,55.996,49.738,75.251,20.095,1.5659999999999998,3,73,2,130,0
190.03,163.61,10.773,0.0,8.588,8.53,0.757,2869.6,20.479,9.25,54.496,58.883,55.883,49.684,74.92399999999999,20.533,1.5859999999999999,3,73,2,130,0
190.09,165.87,10.594000000000001,0.0,8.588,8.536,0.747,2865.4,20.479,9.267000000000001,54.426,58.887,55.926,49.746,74.613,20.568,1.5830000000000002,3,80,2,130,0
190.03,165.49,10.719000000000001,0.0,8.594,8.54,0.74,2867.6,20.479,9.261000000000001,54.418,58.887,55.875,49.621,74.464,20.442999999999998,1.567,3,80,2,130,0
189.94,166.09,10.734000000000002,0.0,8.599,8.547,0.748,2869.6,20.479,9.26,54.496,58.883,55.832,49.684,74.89,20.42,1.571,3,80,2,130,0
189.98,162.1,10.758,0.0,8.597000000000001,8.536,0.7509999999999999,2865.4,19.987000000000002,9.262,54.43,58.887,55.871,49.684,74.458,20.33,1.565,3,80,2,130,0
189.99,165.33,10.727,0.0,8.587,8.533,0.738,2865.4,20.479,9.259,54.483999999999995,58.887,55.913999999999994,49.727,74.875,20.625999999999998,1.58,3,80,2,130,0
190.01,161.48,10.992,0.0,8.597000000000001,8.538,0.74,2867.4,19.967,9.256,54.483999999999995,58.887,55.855,49.723,75.005,20.65,1.584,3,80,2,130,0
190.03,165.56,10.562000000000001,0.0,8.593,8.531,0.772,2867.6,20.479,9.254,54.492,58.883,55.863,49.746,74.633,20.111,1.547,3,80,2,130,0
190.09,165.91,10.859000000000002,0.0,8.592,8.533,0.76,2871.8,20.404,9.274,54.508,58.883,55.754,49.617,74.977,20.227,1.5490000000000002,3,80,2,130,0
190.07,166.08,10.805,0.0,8.59,8.538,0.7490000000000001,2875.0,20.348,9.256,54.48,58.887,55.883,49.684,74.377,20.477,1.581,3,80,2,130,0
190.01,161.01,10.664000000000001,0.0,8.589,8.536,0.738,2873.6,19.96,9.266,54.473,58.887,55.887,49.684,75.012,20.651,1.5830000000000002,3,80,2,130,0
190.06,166.03,11.078,0.0,8.587,8.53,0.737,2865.6,20.479,9.267999999999999,54.473,58.887,55.913999999999994,49.684,74.682,20.59,1.589,3,90,2,130,0
190.07,165.88,10.609000000000002,0.0,8.585,8.53,0.747,2870.4,20.479,9.254,54.418,58.887,55.91,49.672,74.985,20.601999999999997,1.5930000000000002,3,90,2,130,0
190.47,164.29,10.844000000000001,0.0,8.593,8.531,0.746,2861.6,20.479,9.261000000000001,54.492,58.887,55.855,49.684,74.898,20.673000000000002,1.594,3,90,2,130,0
190.06,165.88,10.703,0.0,8.587,8.53,0.7340000000000001,2863.8,20.479,9.254,54.492,58.887,55.832,49.684,74.742,20.465,1.581,3,90,2,130,0
190.01,165.79,10.562000000000001,0.0,8.592,8.535,0.75,2865.6,19.980999999999998,9.267000000000001,54.5,58.883,55.871,49.68,74.616,20.568,1.5819999999999999,3,90,2,130,0
190.01,165.59,10.828,0.0,8.594,8.527999999999999,0.7559999999999999,2863.4,20.176,9.26,54.418,58.887,55.836000000000006,49.617,74.773,20.715,1.595,3,90,2,130,0
189.98,165.44,10.734000000000002,0.0,8.593,8.537,0.758,2863.6,19.961,9.252,54.473,58.891000000000005,55.836000000000006,49.687,74.914,20.871,1.61,3,90,2,130,0
189.98,165.75,10.453,0.0,8.59,8.53,0.7490000000000001,2862.6,20.479,9.277999999999999,54.574,58.902,55.828,49.687,74.745,20.403,1.581,3,90,2,130,0
189.93,165.95,10.539000000000001,0.0,8.587,8.527999999999999,0.74,2861.4,20.479,9.269,54.483999999999995,58.891000000000005,55.863,49.684,74.794,20.429000000000002,1.571,3,90,2,130,0
189.94,166.02,10.734000000000002,0.0,8.592,8.536,0.723,2863.4,19.998,9.252,54.492,58.91,55.91,49.684,75.207,20.509,1.5859999999999999,3,90,2,130,0
190.07,165.72,11.030999999999999,0.0,8.583,8.527999999999999,0.7490000000000001,2863.4,20.479,9.267000000000001,54.508,58.926,55.883,49.762,74.655,20.375,1.57,3,100,2,130,0
189.98,164.06,10.953,0.0,8.584,8.533,0.7609999999999999,2867.6,20.479,9.258,54.512,58.887,55.883,49.727,74.486,20.601999999999997,1.564,3,100,2,130,0
189.96,165.66,10.648,0.0,8.592,8.533,0.747,2865.4,20.479,9.258,54.508,58.91,55.875,49.68,74.608,20.694000000000003,1.581,3,100,2,130,0
189.95,165.84,10.867,0.0,8.589,8.533,0.759,2865.6,20.479,9.259,54.574,58.953,55.895,49.687,74.447,20.697,1.5859999999999999,3,100,2,130,0
189.95,165.92,10.727,0.0,8.58,8.526,0.757,2867.4,20.479,9.263,54.52,58.953,55.965,49.711000000000006,75.01,20.686999999999998,1.589,3,100,2,130,0
189.94,165.63,10.727,0.0,8.585,8.521,0.754,2863.4,20.479,9.256,54.59,58.968999999999994,55.922,49.684,74.538,20.801,1.595,3,100,2,130,0
189.99,165.92,11.023,0.795,8.576,8.521,0.8690000000000001,2865.6,20.479,9.256,54.492,58.883,55.926,49.733999999999995,67.604,20.333,1.5719999999999998,3,100,2,130,0
189.91,165.15,11.187000000000001,4.422,8.572000000000001,8.521,0.878,2857.4,20.479,9.247,54.656000000000006,58.93,56.012,49.832,77.944,20.08,1.5619999999999998,3,100,2,130,0
189.92,165.64,10.695,0.12300000000000001,8.581,8.521,0.772,2857.8,20.479,9.248,54.663999999999994,58.973,56.129,49.926,75.57,20.177,1.567,3,100,2,130,0
189.96,164.57,10.515999999999998,0.0,8.576,8.514,0.743,2861.4,20.479,9.247,54.663999999999994,59.055,56.086000000000006,49.754,75.128,20.500999999999998,1.588,3,100,2,130,0
190.07,164.84,10.977,0.0,8.568,8.521,0.7490000000000001,2857.6,20.479,9.257,54.652,59.093999999999994,56.078,49.762,76.585,20.555,1.585,3,100,1,130,1
190.19,163.19,10.672,0.0,8.561,8.508,0.746,2849.6,20.479,9.241,54.656000000000006,59.105,56.09,49.843999999999994,76.699,20.563000000000002,1.584,3,73,1,130,0
190.04,161.89,10.695,0.0,8.573,8.512,0.746,2848.6,20.479,9.249,54.656000000000006,59.129,56.008,49.762,77.632,20.368,1.5730000000000002,3,73,1,130,0
190.13,164.61,10.672,0.0,8.566,8.511000000000001,0.767,2849.6,20.479,9.246,54.656000000000006,59.133,56.156000000000006,49.843999999999994,77.084,20.638,1.594,3,73,1,130,0
190.15,166.16,10.484000000000002,0.0,8.566,8.509,0.75,2853.4,20.479,9.249,54.656000000000006,59.117,56.133,49.832,76.67699999999999,20.599,1.5919999999999999,3,73,1,130,0
190.17,162.38,10.664000000000001,0.0,8.568999999999999,8.514,0.752,2853.4,20.479,9.238999999999999,54.656000000000006,59.141000000000005,56.102,49.754,76.874,20.566999999999997,1.59,3,73,1,130,0
190.15,165.46,10.812000000000001,0.0,8.568999999999999,8.526,0.772,2853.4,20.479,9.237,54.652,59.129,56.102,49.843999999999994,76.671,20.500999999999998,1.589,3,73,1,130,0
190.15,161.64,10.719000000000001,0.0,8.581,8.536,0.76,2855.4,20.479,9.248,54.684,59.133,56.098,49.766000000000005,76.211,20.494,1.588,3,73,1,130,0
190.17,163.84,10.719000000000001,0.0,8.584,8.531,0.75,2857.6,20.479,9.252,54.672,59.129,56.008,49.762,76.635,20.437,1.57,3,73,1,130,0
190.06,160.91,10.789000000000001,0.0,8.571,8.521,0.742,2855.4,20.479,9.24,54.668,59.141000000000005,56.098,49.766000000000005,76.727,20.78,1.61,3,73,1,130,0
190.07,165.66,10.780999999999999,0.0,8.571,8.517000000000001,0.731,2855.4,20.479,9.25,54.672,59.133,56.086000000000006,49.754,76.758,20.546,1.587,3,73,1,130,0
190.13,164.2,10.695,0.0,8.578,8.517999999999999,0.738,2852.6,20.322,9.261000000000001,54.663999999999994,59.129,56.012,49.766000000000005,76.525,20.528000000000002,1.584,3,80,1,130,0
190.09,166.14,11.265999999999998,0.0,8.573,8.523,0.7609999999999999,2853.4,20.294,9.259,54.672,59.105,55.949,49.754,77.02199999999999,20.439,1.568,3,80,1,130,0
190.12,165.54,10.640999999999998,0.0,8.568999999999999,8.512,0.753,2851.6,20.178,9.248,54.663999999999994,59.117,56.09,49.766000000000005,76.758,20.53,1.5859999999999999,3,80,1,130,0
190.09,164.86,10.555,0.0,8.583,8.523,0.75,2849.8,20.294,9.243,54.668,59.129,56.09,49.832,76.617,20.334,1.5759999999999998,3,80,1,130,0
190.34,165.69,10.883,0.0,8.575,8.516,0.735,2849.6,20.479,9.266,54.668,59.117,55.93,49.754,76.79899999999999,20.717,1.601,3,80,1,130,0
190.2,165.19,11.078,0.0,8.573,8.517000000000001,0.762,2853.4,20.479,9.258,54.668,59.105,56.09,49.754,76.941,20.805999999999997,1.609,3,80,1,130,0
190.19,160.93,11.265999999999998,0.0,8.578,8.524,0.7559999999999999,2853.8,20.026,9.262,54.663999999999994,59.117,56.098,49.75,76.632,20.694000000000003,1.6059999999999999,3,80,1,130,0
190.18,166.34,11.0,0.0,8.575,8.521,0.755,2861.8,20.167,9.246,54.672,59.078,56.086000000000006,49.762,76.631,20.694000000000003,1.6019999999999999,3,80,1,130,0
190.2,165.18,11.023,2.468,8.575,8.517000000000001,0.7440000000000001,2853.8,20.230999999999998,9.247,54.68,59.121,56.078,49.773,76.608,20.666,1.5919999999999999,3,80,1,130,0
190.15,165.71,11.117,1.403,8.576,8.517000000000001,0.75,2851.4,20.479,9.245,54.656000000000006,59.086000000000006,56.004,49.762,76.54,20.541,1.5859999999999999,3,80,1,130,0
190.26,166.09,11.109000000000002,0.0,8.576,8.524,0.754,2850.8,20.378,9.259,54.663999999999994,59.074,56.086000000000006,49.762,76.753,20.523000000000003,1.5859999999999999,3,90,1,130,0
190.18,165.93,10.664000000000001,0.0,8.576,8.527999999999999,0.755,2849.8,20.479,9.254,54.672,59.105,55.926,49.707,76.788,20.594,1.577,3,90,1,130,0
190.16,165.98,10.75,0.0,8.576,8.525,0.753,2853.0,20.479,9.24,54.663999999999994,59.129,55.93,49.723,77.095,20.625999999999998,1.587,3,90,1,130,0
190.17,165.95,10.5,0.0,8.577,8.523,0.7440000000000001,2849.4,20.479,9.261000000000001,54.59,59.121,56.102,49.754,76.845,20.818,1.609,3,90,1,130,0
190.2,165.83,10.812000000000001,0.0,8.577,8.521,0.754,2853.2,20.479,9.263,54.663999999999994,59.113,56.078,49.762,77.391,20.397000000000002,1.5819999999999999,3,90,1,130,0
190.19,165.88,10.835999999999999,0.0,8.587,8.519,0.768,2852.6,20.479,9.252,54.656000000000006,59.117,56.008,49.762,76.887,20.476,1.577,3,90,1,130,0
190.28,165.84,10.758,0.0,8.574,8.519,0.743,2853.0,20.479,9.254,54.663999999999994,59.133,55.926,49.766000000000005,76.65,20.316,1.564,3,90,1,130,0
190.19,166.03,10.734000000000002,0.0,8.58,8.526,0.7490000000000001,2851.8,20.012,9.26,54.656000000000006,59.145,56.012,49.766000000000005,76.719,20.418,1.564,3,90,1,130,0
190.2,165.95,10.508,0.0,8.571,8.514,0.7559999999999999,2853.4,20.479,9.267999999999999,54.663999999999994,59.121,56.086000000000006,49.777,76.42699999999999,20.45,1.579,3,90,1,130,0
190.12,165.98,10.859000000000002,0.0,8.575,8.517000000000001,0.742,2853.6,20.479,9.251,54.663999999999994,59.141000000000005,56.086000000000006,49.762,77.04,20.822,1.598,3,90,1,130,0
190.23,165.85,10.734000000000002,0.0,8.571,8.516,0.755,2851.4,20.479,9.25,54.663999999999994,59.141000000000005,56.008,49.711000000000006,76.895,20.74,1.5859999999999999,3,100,1,130,0
190.13,165.88,10.648,0.0,8.568999999999999,8.519,0.736,2855.4,20.479,9.245,54.656000000000006,59.141000000000005,56.09,49.843999999999994,76.757,20.483,1.584,3,100,1,130,0
190.15,166.02,10.812000000000001,2.258,8.566,8.512,0.7340000000000001,2853.6,20.479,9.243,54.663999999999994,59.141000000000005,56.012,49.766000000000005,76.911,20.45,1.564,3,100,1,130,0
190.13,165.93,10.609000000000002,0.0,8.559,8.505,0.7340000000000001,2853.6,20.479,9.247,54.668,59.133,56.02,49.84,76.815,20.393,1.5630000000000002,3,100,1,130,0
190.18,165.74,11.030999999999999,0.0,8.566,8.509,0.7390000000000001,2851.4,20.479,9.256,54.663999999999994,59.145,56.008,49.762,76.757,20.638,1.58,3,100,1,130,0
190.17,165.77,11.023,0.0,8.571,8.517000000000001,0.7240000000000001,2851.6,20.479,9.251,54.663999999999994,59.145,56.078,49.766000000000005,76.954,20.616999999999997,1.5719999999999998,3,100,1,130,0
190.16,165.98,10.625,0.0,8.568999999999999,8.514,0.7390000000000001,2851.8,20.479,9.261000000000001,54.663999999999994,59.148,56.004,49.754,76.62899999999999,20.805,1.5919999999999999,3,100,1,130,0
